Distance,Speed,Throttle,Brake,nGear,RPM,X,Y,Z,t,lap
1101.9463364594067,128.98055555555558,92.27777777777783,0.0,3.0,10340.200000000003,6201.475,5241.871428571429,2065.0,18.98,0
1102.67954633595,129.7027777777778,93.38888888888891,0.0,3.0,10424.200000000003,6204.975,5251.3,2065.0,19.0,0
1103.4127562124932,130.425,94.50000000000001,0.0,3.0,10508.2,6208.475,5260.728571428572,2065.0,19.02,0
1104.1459660890362,131.14722222222224,95.61111111111111,0.0,3.0,10592.2,6211.975,5270.157142857143,2065.0,19.04,0
1104.8791759655794,131.86944444444444,96.72222222222221,0.0,3.0,10676.199999999999,6215.475,5279.585714285714,2065.0,19.06,0
1105.6219352248388,132.59166666666678,97.83333333333348,0.0,3.0,10760.200000000012,6218.26802766158,5287.733622818619,2064.9663483814643,19.080000000000002,0
1106.3663796692833,133.31388888888895,98.94444444444456,0.0,3.0,10844.200000000008,6220.936295498733,5295.655532016992,2064.9267582420107,19.1,0
1107.1152685581721,134.05714285714294,100.0,0.0,3.0,10925.925000000003,6223.55712647776,5303.471626387572,2064.885542412193,19.12,0
1107.9486018915054,135.20000000000005,100.0,0.0,3.0,10964.425000000001,6225.276657152414,5309.277239030088,2064.81343846545,19.14,0
1108.781935224839,136.34285714285716,100.0,0.0,3.0,11002.925000000001,6226.996187827068,5315.082851672603,2064.741334518707,19.16,0
1109.6152685581721,137.48571428571427,100.0,0.0,3.0,11041.425,6228.715718501721,5320.88846431512,2064.669230571964,19.18,0
1110.4486018915054,138.62857142857138,100.0,0.0,3.0,11079.925,6230.435249176376,5326.694076957636,2064.597126625221,19.2,0
1111.281935224839,139.7714285714285,100.0,0.0,3.0,11118.424999999997,6232.154779851029,5332.499689600151,2064.525022678478,19.22,0
1112.1152685581721,140.91428571428582,100.0,0.0,3.0,11156.925000000003,6233.8743105256835,5338.305302242668,2064.452918731735,19.240000000000002,0
1112.9486018915054,142.05714285714294,100.0,0.0,3.0,11195.425000000003,6235.593841200338,5344.110914885185,2064.380814784992,19.26,0
1113.7819352248387,143.20000000000005,100.0,0.0,3.0,11233.925000000001,6237.313371874991,5349.916527527701,2064.3087108382488,19.28,0
1114.6152685581721,144.34285714285716,100.0,0.0,3.0,11272.425000000001,6239.032902549645,5355.722140170216,2064.2366068915057,19.3,0
1115.4486018915054,145.48571428571427,100.0,0.0,3.0,11310.925,6240.752433224299,5361.527752812733,2064.1645029447627,19.32,0
1116.2819352248387,146.62857142857138,100.0,0.0,3.0,11349.425,6242.471963898953,5367.333365455249,2064.09239899802,19.34,0
1117.115268558172,147.7714285714285,100.0,0.0,3.0,11387.924999999997,6244.191494573607,5373.138978097764,2064.020295051277,19.36,0
1117.9486018915054,148.9142857142856,100.0,0.0,3.0,11426.424999999996,6245.911025248261,5378.944590740281,2063.948191104534,19.38,0
1118.783055295693,150.03225804060034,100.0,0.0,3.0,11462.046595688924,6247.6362227540685,5384.800243368666,2063.880654816287,19.400000000000002,0
1119.6387900461102,150.67741885260645,100.0,0.0,3.0,11442.97850946741,6249.4690900518,5391.6066557285585,2063.8999040394665,19.42,0
1120.494524796527,151.32257966461256,100.0,0.0,3.0,11423.910423245896,6251.301957349531,5398.413068088451,2063.919153262646,19.44,0
1121.3502595469438,151.96774047661867,100.0,0.0,3.0,11404.842337024382,6253.134824647263,5405.219480448343,2063.9384024858255,19.46,0
1122.2059942973606,152.61290128862478,100.0,0.0,3.0,11385.774250802868,6254.967691944992,5412.025892808236,2063.957651709005,19.48,0
